country,state,sqft,bhk,area_type,population,age,price
India,Tamil Nadu,3444,5,Poor,39130,21,50076402
India,West Bengal,2737,4,Poor,15751,36,22111384
India,Karnataka,1539,2,Medium,20423,30,25584694
India,Maharashtra,2884,4,Poor,48198,38,109277928
India,Kerala,4683,1,Poor,5507,15,27569829
India,Uttar Pradesh,3835,3,Medium,20141,0,36006274
India,Haryana,4871,5,Rich,6049,16,135395570
India,Uttar Pradesh,4586,3,Medium,23253,23,33141811
India,Gujarat,4981,4,Poor,1472,9,51292007
India,Delhi,4957,5,Rich,11832,9,408702724
India,Rajasthan,1127,4,Poor,22307,40,7382174
India,Haryana,913,3,Medium,7563,16,13756468
India,Maharashtra,4652,1,Rich,11384,33,154073066
India,Gujarat,1165,1,Poor,41572,1,11754632
India,Rajasthan,2431,5,Medium,6084,24,25361990
India,Haryana,4788,4,Rich,47489,36,139223225
India,Haryana,3903,1,Medium,13134,28,37286454
India,Tamil Nadu,2838,3,Poor,18245,20,25069037
India,Maharashtra,1985,2,Poor,2622,14,46515637
India,Haryana,3778,1,Medium,17673,35,30355280
India,Haryana,2509,3,Medium,22196,32,34118686
India,Delhi,2287,4,Medium,13057,27,89799403
India,Kerala,2016,5,Medium,47874,30,37858004
India,Maharashtra,4557,4,Medium,27558,20,234252745
India,West Bengal,4655,5,Poor,15801,28,49700424
India,Punjab,2140,1,Poor,8077,18,11332800
India,Uttar Pradesh,4928,2,Rich,4046,38,36794875
India,Tamil Nadu,3147,4,Rich,3804,0,91819141
India,Rajasthan,3195,2,Rich,26909,5,55400676
India,Tamil Nadu,2072,3,Rich,18458,7,51130047
India,Karnataka,4282,4,Rich,17208,4,229757740
India,Kerala,845,3,Medium,46959,9,14366615
India,Tamil Nadu,3394,5,Rich,6000,19,100657952
India,Haryana,3600,4,Rich,16136,19,103199696
India,Haryana,3004,4,Rich,34805,18,92162979
India,Karnataka,405,2,Rich,48299,16,15169349
India,Uttar Pradesh,4611,5,Poor,5355,37,25309316
India,Karnataka,4680,4,Poor,11611,5,105514847
India,Gujarat,554,4,Medium,24471,7,10888208
India,Uttar Pradesh,4042,4,Rich,35735,35,52246236
India,Tamil Nadu,411,5,Medium,1164,25,6360063
India,Gujarat,841,2,Medium,3665,17,9567860
India,Gujarat,3186,5,Medium,39957,17,66874523
India,Uttar Pradesh,1937,1,Medium,38438,39,11084576
India,Karnataka,777,1,Medium,3366,7,11843987
India,Kerala,312,4,Poor,21426,5,3742646
India,Rajasthan,556,1,Rich,26469,31,5428764
India,Uttar Pradesh,1608,2,Poor,15877,25,8347510
India,Karnataka,4240,2,Rich,21455,24,118657027
India,Punjab,4236,1,Rich,29368,40,39515775
India,Tamil Nadu,4902,1,Poor,1160,32,27164501
India,Maharashtra,3477,2,Medium,14786,20,117593987
India,Karnataka,4020,1,Rich,20604,12,92997385
India,Tamil Nadu,1799,2,Poor,8626,23,14645203
India,West Bengal,4008,4,Rich,2769,38,63443564
India,Karnataka,3290,5,Medium,34143,29,109319377
India,West Bengal,1703,5,Poor,9495,17,19660695
India,Punjab,3419,4,Rich,44809,37,61386943
India,Rajasthan,3759,5,Medium,7654,13,43286665
India,Uttar Pradesh,2307,2,Poor,29706,24,12376021
India,Uttar Pradesh,568,3,Poor,6475,25,2697224
India,Kerala,4165,4,Medium,3335,26,49348824
India,West Bengal,2399,4,Medium,42062,40,30999098
India,Haryana,3837,5,Rich,11666,15,112178009
India,West Bengal,2862,4,Medium,20701,4,44731969
India,Delhi,4304,3,Poor,23102,32,89734469
India,West Bengal,3611,1,Poor,47644,9,26731598
India,Delhi,2954,1,Medium,21099,10,79520148
India,Delhi,1268,5,Medium,22148,20,60012133
India,Gujarat,1569,5,Poor,24100,27,21128003
India,Karnataka,3316,4,Rich,33486,4,198287940
India,Delhi,929,2,Rich,24581,21,43621579
India,Telangana,2286,5,Poor,15016,14,38277366
India,Uttar Pradesh,3860,2,Rich,2505,4,48842155
India,Punjab,3777,2,Rich,4857,8,50987439
India,Rajasthan,3478,5,Poor,3553,1,32717484
India,Uttar Pradesh,3197,5,Poor,4051,10,23519451
India,Haryana,4875,3,Medium,49469,2,112202252
India,Maharashtra,2307,1,Medium,14227,14,65255903
India,Telangana,1303,4,Poor,11306,29,17965593
India,Delhi,2386,3,Poor,30610,13,73423800
India,Punjab,1070,1,Rich,14385,39,9037204
India,Gujarat,2485,4,Medium,32533,10,43611179
India,Tamil Nadu,977,2,Medium,42412,34,13024654
India,Rajasthan,4446,1,Poor,29330,11,23338417
India,Uttar Pradesh,2226,1,Medium,22329,21,11484870
India,Karnataka,1550,4,Rich,3163,23,53486530
India,Uttar Pradesh,2168,2,Rich,49336,6,34988778
India,Delhi,2856,4,Medium,6280,20,104301892
India,West Bengal,2321,3,Medium,23516,34,22999354
India,Karnataka,2742,2,Rich,15096,35,62030146
India,West Bengal,1725,1,Medium,1653,7,13050067
India,Haryana,4969,1,Medium,38874,20,64186083
India,Tamil Nadu,4058,4,Medium,44046,29,85979208
India,Rajasthan,1907,3,Medium,3953,13,17881266
India,Tamil Nadu,4982,5,Medium,12154,38,77339794
India,Karnataka,1686,5,Medium,24634,23,52567057
India,Delhi,484,2,Medium,31273,7,21788292
India,Telangana,3527,2,Poor,12330,8,45380166
India,Kerala,3941,5,Medium,39292,0,102322697
India,Rajasthan,619,1,Medium,26159,16,4837858
India,Telangana,2067,5,Rich,16494,6,82412738
India,Telangana,430,4,Poor,40725,35,6737788
India,Telangana,337,1,Rich,34241,12,7579215
India,Kerala,2914,1,Poor,22383,3,25114130
India,Telangana,3173,5,Poor,20504,2,75963508
India,Gujarat,3490,4,Rich,33406,4,115248120
India,Kerala,2881,1,Medium,31284,11,31740817
India,Uttar Pradesh,3274,5,Rich,19047,25,58018553
India,Uttar Pradesh,1928,5,Rich,27267,39,31889116
India,Gujarat,1709,3,Rich,22107,30,26846524
India,Kerala,2142,3,Poor,25119,8,23074433
India,Delhi,2860,1,Medium,3749,14,61174344
India,Delhi,4073,3,Rich,3064,7,221540032
India,Uttar Pradesh,3716,1,Rich,22387,28,33897129
India,Tamil Nadu,1668,5,Rich,42098,3,80609132
India,Telangana,1615,2,Rich,42443,15,53889079
India,Rajasthan,4524,1,Rich,2906,39,34868711
India,Karnataka,3648,5,Rich,41605,31,180292722
India,Telangana,2017,4,Medium,2238,24,39555276
India,West Bengal,4981,3,Poor,5470,28,31600751
India,Maharashtra,2140,2,Medium,23233,8,106325545
India,Tamil Nadu,1430,1,Poor,3118,23,8520082
India,Uttar Pradesh,4269,3,Poor,43531,27,26636410
India,Tamil Nadu,4145,1,Medium,40069,34,44845020
India,Kerala,4885,3,Medium,21343,25,62163619
India,Punjab,4254,3,Medium,16691,23,38262670
India,Punjab,1850,3,Medium,8141,33,15696921
India,Rajasthan,1632,2,Rich,42095,21,24664053
India,Telangana,1865,5,Medium,40311,14,53561171
India,Gujarat,2421,5,Rich,31614,14,81209837
India,Uttar Pradesh,4673,4,Poor,49447,29,38608797
India,Gujarat,2444,4,Medium,5270,17,31894520
India,Maharashtra,647,1,Poor,33830,38,13219198
India,Karnataka,1144,1,Poor,29695,4,18655406
India,Maharashtra,1578,3,Rich,23641,32,81755576
India,Haryana,3895,1,Rich,29022,10,76291778
India,Telangana,842,4,Rich,34793,18,32984469
India,Kerala,3251,2,Rich,8389,10,51545367
India,Haryana,2035,4,Poor,18422,33,23307976
India,Rajasthan,2840,3,Rich,16636,4,49340730
India,West Bengal,3845,4,Rich,29357,32,71943508
India,Gujarat,2325,1,Medium,33635,14,24416649
India,Uttar Pradesh,2951,1,Rich,45864,27,31506278
India,Uttar Pradesh,3589,3,Rich,30488,24,47686816
India,Rajasthan,3560,4,Poor,48342,39,27925917
India,Delhi,2556,3,Rich,32862,0,189107942
India,Delhi,3102,2,Poor,12844,18,77699665
India,West Bengal,3290,4,Poor,13835,11,28627645
India,Karnataka,2381,1,Poor,9849,28,22766182
India,Rajasthan,2283,3,Rich,15629,32,26458905
India,Haryana,2614,2,Rich,45179,9,68709389
India,Tamil Nadu,2067,2,Poor,30373,5,22781639
India,Haryana,2556,1,Medium,17128,11,25702813
India,Uttar Pradesh,3903,2,Medium,47115,14,36968746
India,Haryana,319,4,Rich,10457,2,11240713
India,Punjab,1742,2,Rich,26600,18,26154001
India,Haryana,1085,1,Poor,49274,3,12601849
India,Punjab,4075,2,Poor,6350,21,21840268
India,Delhi,3273,2,Poor,11978,25,63250815
India,West Bengal,3614,4,Medium,30473,33,41116342
India,Gujarat,3780,4,Medium,33920,13,71968176
India,Haryana,3858,4,Poor,43095,4,77451827
India,Telangana,1673,3,Poor,26532,37,18057634
India,Karnataka,1603,3,Medium,8837,36,26003422
India,West Bengal,2425,5,Poor,23863,20,25574750
India,Tamil Nadu,4321,5,Rich,6230,13,127040859
India,West Bengal,1304,2,Poor,37523,30,9708772
India,West Bengal,4937,1,Poor,36523,4,40029980
India,Kerala,1993,5,Poor,45771,20,26938947
India,Uttar Pradesh,4056,4,Poor,5691,4,31838468
India,Haryana,4745,2,Medium,18676,28,59192420
India,Uttar Pradesh,2367,4,Poor,30810,19,19149927
India,Telangana,694,5,Medium,4048,10,15701802
India,Karnataka,849,5,Medium,25500,0,38680392
India,Haryana,585,2,Medium,12957,4,10406385
India,Telangana,1766,1,Medium,31215,7,26718775
India,Rajasthan,2104,3,Poor,36319,18,15593548
India,Karnataka,2075,1,Rich,38630,27,58085486
India,Telangana,1419,5,Poor,4975,13,24902501
India,Uttar Pradesh,1494,5,Rich,22170,30,21581812
India,Kerala,1317,2,Medium,38944,6,21083081
India,Gujarat,2389,1,Rich,32719,16,38193718
India,Tamil Nadu,3414,3,Medium,41151,29,52860860
India,Rajasthan,2204,5,Medium,22415,0,35508099
India,Gujarat,3361,2,Rich,37499,34,55247021
India,Tamil Nadu,2346,1,Medium,20605,0,31025759
India,West Bengal,1022,2,Medium,16210,31,7649749
India,Tamil Nadu,4119,5,Poor,5318,24,52017792
India,Gujarat,628,2,Rich,14865,1,12549319
India,Maharashtra,1600,2,Rich,9657,39,72236625
India,Haryana,2339,5,Rich,18568,30,67299851
India,Haryana,3082,2,Poor,20763,33,24139911
India,Gujarat,2289,5,Rich,43026,28,67122052
India,Maharashtra,1997,1,Poor,48972,3,63458649
India,Haryana,2033,5,Poor,10460,34,24945808
India,Gujarat,1969,1,Poor,47659,21,14827143
India,Telangana,2457,4,Poor,29274,21,40721351
India,Telangana,2868,2,Rich,38091,8,90525215
India,Tamil Nadu,519,3,Medium,25312,15,7923289
India,Uttar Pradesh,4649,2,Rich,15242,2,66206259
India,Punjab,4971,2,Medium,1414,28,34350736
India,Maharashtra,4958,5,Poor,36184,14,227460286
India,Haryana,368,4,Rich,20947,40,8995491
India,Karnataka,1006,2,Rich,7833,16,29697942
India,Delhi,835,3,Poor,6023,22,16783280
India,Karnataka,3309,5,Medium,18314,4,138071295
India,Uttar Pradesh,2841,5,Poor,4360,16,21109387
India,Uttar Pradesh,1265,4,Medium,38760,14,13735115
India,Maharashtra,2672,5,Poor,37067,16,139196961
India,Kerala,691,2,Rich,22248,28,12024361
India,West Bengal,880,5,Rich,26823,23,22633832
India,Tamil Nadu,3498,2,Rich,27694,16,78903427
India,Telangana,797,2,Medium,28381,4,18310421
India,Gujarat,675,2,Rich,24797,20,10676439
India,Tamil Nadu,556,1,Rich,1050,13,7445565
India,Delhi,3736,1,Medium,39516,4,140735734
India,Karnataka,1964,5,Medium,11922,26,57321309
India,Karnataka,4924,5,Medium,21429,36,141033573
India,Telangana,3622,5,Poor,37965,26,72780808
India,Uttar Pradesh,4509,4,Rich,42936,36,73448235
India,Gujarat,2396,3,Rich,4465,31,34135121
India,Maharashtra,3071,4,Medium,3600,14,134456650
India,Kerala,605,4,Medium,39469,3,12549170
India,Gujarat,3838,5,Rich,10983,2,113831292
India,Delhi,2014,5,Poor,6691,9,70705462
India,Karnataka,1007,3,Rich,22551,7,38920743
India,Maharashtra,3168,2,Poor,35571,29,86298544
India,Gujarat,4654,3,Rich,9766,5,89286712
India,Gujarat,1801,3,Poor,49976,17,20565762
India,Uttar Pradesh,1861,3,Rich,36290,39,23461750
India,Uttar Pradesh,4182,5,Rich,25450,30,65556227
India,Punjab,1420,1,Rich,31041,27,17468676
India,West Bengal,4607,4,Rich,22134,33,74723422
India,Tamil Nadu,2713,1,Medium,26038,27,30126063
India,Maharashtra,1450,2,Medium,33264,30,54792759
India,Karnataka,3478,1,Rich,39345,27,100362390
India,Haryana,2924,4,Poor,34282,14,43041827
India,West Bengal,3898,2,Rich,47728,38,62120306
India,Uttar Pradesh,1956,2,Medium,39207,7,20923044
India,Rajasthan,3572,2,Rich,24010,26,44455326
India,Karnataka,849,5,Poor,45846,4,28694476
India,Delhi,343,4,Medium,14869,18,13737864
India,Punjab,3947,4,Rich,44185,27,87549681
India,Punjab,4833,4,Rich,30097,7,108425046
India,Haryana,3930,4,Rich,33632,24,120728793
India,Haryana,350,5,Rich,38921,12,12927824
India,Tamil Nadu,4928,4,Medium,8019,6,93658421
India,Uttar Pradesh,706,4,Rich,21581,40,8814833
India,West Bengal,4799,2,Rich,49246,22,84021230
India,Karnataka,2524,1,Medium,3920,21,35482445
India,Haryana,4568,1,Rich,20192,3,87197647
India,Delhi,3391,3,Poor,13775,24,71639224
India,Gujarat,1764,1,Medium,37942,34,16582803
India,Punjab,2345,3,Medium,29704,0,36138194
India,Uttar Pradesh,1583,4,Medium,7732,31,11957628
India,Delhi,3487,4,Poor,43185,21,133223399
India,Punjab,3093,1,Rich,11382,31,27057080
India,Tamil Nadu,4664,4,Medium,33020,40,78350769
India,Karnataka,385,4,Poor,44199,36,7583981
India,Kerala,2969,4,Medium,17081,10,42080132
India,Haryana,4981,5,Medium,17512,37,84951030
India,Rajasthan,2702,5,Poor,29467,17,29747487
India,Maharashtra,1142,4,Poor,29936,29,44925133
India,West Bengal,1452,1,Poor,26041,37,7707373
India,West Bengal,787,3,Medium,20010,21,7567694
India,Haryana,1383,3,Poor,29963,20,14601112
India,Kerala,760,4,Poor,15999,40,6451614
India,Delhi,1457,3,Poor,33795,7,50019514
India,Maharashtra,1564,2,Rich,7587,35,65038119
India,Delhi,661,3,Medium,1605,7,25903122
India,Haryana,2494,2,Medium,18661,14,34496300
India,Punjab,2952,4,Medium,26397,5,43935136
India,Haryana,4729,4,Medium,40116,26,89001501
India,Uttar Pradesh,2196,5,Medium,13455,23,20577839
India,Tamil Nadu,4077,4,Medium,18333,14,72250643
India,Kerala,2382,3,Rich,19630,12,43392754
India,Kerala,4633,1,Poor,18839,9,33384213
India,Rajasthan,3982,2,Medium,44585,14,44238692
India,Maharashtra,1554,4,Medium,19065,14,84342050
India,Gujarat,4416,2,Poor,4143,29,26561458
India,West Bengal,4620,4,Poor,28606,18,52681684
India,Uttar Pradesh,1464,1,Poor,3246,26,4427212
India,Delhi,1188,1,Medium,42559,14,40589889
India,Haryana,2364,2,Rich,4569,26,37948319
India,Uttar Pradesh,2362,4,Medium,22615,39,20192418
India,Kerala,1568,5,Rich,29014,25,46315505
India,Delhi,1336,2,Medium,1477,10,41908987
India,Uttar Pradesh,681,5,Rich,49055,4,18884309
India,Gujarat,2160,4,Rich,26293,37,42877972
India,Rajasthan,2584,5,Rich,32236,28,49846199
India,Maharashtra,3001,3,Poor,42800,37,82302812
India,Haryana,1388,1,Rich,40695,14,27726762
India,Karnataka,592,1,Poor,37790,37,6147611
India,Gujarat,3218,3,Medium,6171,29,35631383
India,Tamil Nadu,1862,1,Medium,8048,40,14800393
India,Kerala,4637,2,Medium,49122,40,57601814
India,Delhi,3131,4,Poor,29756,7,111654494
India,Delhi,2755,3,Medium,41160,3,152384414
India,Kerala,2889,1,Medium,4034,33,20481336
India,Maharashtra,3784,4,Rich,19225,11,332679493
India,Rajasthan,3326,1,Rich,22863,4,45024291
India,Telangana,411,1,Rich,8413,26,6831778
India,Uttar Pradesh,3094,2,Poor,44829,11,21691784
India,Gujarat,2269,4,Medium,45296,7,48118537
India,Karnataka,3311,3,Medium,6458,28,63993982
India,Haryana,3828,2,Medium,14698,22,52162783
India,Delhi,1096,3,Rich,14300,12,59000240
India,Tamil Nadu,4031,5,Rich,42997,7,183357306
India,Uttar Pradesh,2078,1,Poor,1981,33,6020026
India,Uttar Pradesh,2731,2,Poor,7349,40,10042658
India,Maharashtra,3746,2,Poor,46588,9,143181705
India,Uttar Pradesh,4993,1,Medium,21156,3,36886510
India,Delhi,3542,4,Rich,15548,20,200108648
India,Tamil Nadu,3689,2,Rich,10458,1,78176700
India,Rajasthan,3005,1,Rich,17937,40,26029572
India,Kerala,2133,3,Rich,14562,40,33837717
India,Uttar Pradesh,1779,5,Medium,21967,16,20486679
India,Kerala,1435,5,Rich,19089,5,42944936
India,Punjab,4625,1,Rich,49904,7,79926293
India,Uttar Pradesh,3390,2,Poor,22552,15,18332526
India,Delhi,3206,3,Rich,13084,16,158311691
India,Rajasthan,3775,5,Medium,25198,17,60078151
India,Delhi,839,2,Poor,35817,19,22275847
India,Uttar Pradesh,3739,2,Rich,40911,28,46433220
India,Delhi,4756,2,Poor,48280,7,148951957
India,Rajasthan,4674,2,Rich,32941,28,69413914
India,Maharashtra,2365,2,Medium,17713,37,75076650
India,Maharashtra,440,4,Poor,5539,26,13574955
India,Delhi,4746,1,Medium,41075,11,141154002
India,Kerala,3091,1,Rich,20337,11,48012573
India,Haryana,1132,2,Poor,43987,33,11420645
India,Gujarat,1623,3,Medium,1891,20,17203332
India,Tamil Nadu,4492,1,Rich,23836,5,75190242
India,Rajasthan,2470,5,Rich,42945,40,52675466
India,Haryana,3437,3,Rich,18219,26,72332996
India,Kerala,4631,2,Rich,38081,14,100280294
India,Kerala,3972,5,Medium,19055,20,65680297
India,Maharashtra,2438,2,Rich,21373,29,142078789
India,Karnataka,1621,5,Medium,37122,5,61724899
India,Uttar Pradesh,3712,2,Poor,42908,31,17338782
India,Haryana,2838,5,Poor,37881,38,43114568
India,Punjab,2771,3,Rich,26412,34,40040583
India,West Bengal,4412,2,Poor,31945,11,38410152
India,Rajasthan,1927,3,Medium,42164,30,17595087
India,Gujarat,1091,1,Medium,29668,24,10781134
India,Delhi,1390,3,Medium,28973,13,58645184
India,Maharashtra,1578,3,Medium,41693,18,91301828
India,West Bengal,1386,1,Medium,34539,24,11292438
India,Telangana,1856,3,Medium,18601,40,26612156
India,Tamil Nadu,2969,5,Medium,36745,26,67931557
India,Gujarat,4093,4,Medium,4372,19,60330407
India,Rajasthan,397,3,Poor,27408,25,2947837
India,Tamil Nadu,379,3,Poor,39345,37,4120513
India,Rajasthan,1423,3,Poor,17249,35,7550960
India,Haryana,631,5,Poor,45568,35,9004602
India,Kerala,4178,5,Rich,21881,20,114997415
India,Delhi,2141,2,Medium,43354,0,110187062
India,Kerala,1371,1,Poor,3066,2,9022931
India,West Bengal,381,1,Rich,39549,40,3985216
India,West Bengal,2302,4,Rich,43139,9,58360415
India,West Bengal,3201,5,Medium,39553,10,65138085
India,Maharashtra,2098,4,Medium,19506,15,102215060
India,Punjab,4982,4,Poor,9826,11,40274281
India,Karnataka,3111,4,Medium,19268,33,75143103
India,Delhi,2637,1,Medium,23184,10,66315004
India,Telangana,2665,4,Poor,44805,30,45197199
India,Rajasthan,431,5,Medium,20977,28,5203605
India,Uttar Pradesh,3985,1,Rich,25146,32,28038124
India,West Bengal,749,3,Poor,45200,15,7159555
India,Karnataka,4871,5,Poor,10611,32,77889733
India,Maharashtra,4711,4,Rich,22941,38,311688244
India,Punjab,3983,2,Medium,48750,7,55230484
India,Uttar Pradesh,4577,1,Poor,28394,20,20286729
India,Uttar Pradesh,4842,2,Rich,3922,25,41570885
India,Punjab,3864,3,Rich,20667,33,47710363
India,Delhi,860,4,Poor,11847,36,18738175
India,Rajasthan,2279,5,Rich,22305,22,40691529
India,Punjab,4504,4,Poor,28881,9,52482962
India,Delhi,1730,1,Medium,18916,36,39778811
India,Gujarat,3118,1,Poor,6617,21,16685791
India,Kerala,1453,3,Rich,38968,33,29003418
India,Delhi,944,2,Rich,7678,23,43616053
India,Uttar Pradesh,1786,1,Medium,38632,27,10924509
India,Kerala,1994,1,Medium,38124,30,16891360
India,Tamil Nadu,1206,3,Poor,41389,22,14458417
India,Delhi,762,1,Poor,48719,29,15812187
India,Tamil Nadu,2968,1,Medium,12584,37,23075252
India,Punjab,2783,2,Poor,28482,17,18868352
India,Maharashtra,2648,4,Rich,31819,20,231312789
India,West Bengal,3673,1,Medium,1087,24,22089790
India,Karnataka,462,1,Medium,42965,3,10287536
India,Uttar Pradesh,2774,2,Medium,41726,30,21020020
India,Maharashtra,4658,2,Poor,31885,12,151811485
India,Punjab,397,2,Medium,45261,0,5461602
India,Kerala,4583,1,Poor,46874,15,36903654
India,Maharashtra,4192,1,Poor,5321,16,79110293
India,Kerala,4115,5,Medium,11187,6,77158861
India,Maharashtra,1045,3,Medium,23298,12,47404409
India,Tamil Nadu,589,3,Poor,28106,37,4882511
India,Telangana,4957,1,Medium,10174,24,51109325
India,Maharashtra,3612,2,Rich,5318,24,177790593
India,Delhi,4807,5,Poor,38489,13,230142607
India,Delhi,2192,1,Poor,14679,14,40429422
India,Rajasthan,3146,5,Medium,30236,37,35854395
India,Uttar Pradesh,3437,3,Poor,12101,40,15811581
India,Telangana,1839,2,Medium,16026,17,28753397
India,Tamil Nadu,719,5,Rich,33399,27,21866310
India,Uttar Pradesh,679,3,Medium,32085,34,4685202
India,Gujarat,1026,4,Medium,8216,0,18434879
India,Punjab,715,3,Rich,8288,2,11739140
India,Karnataka,1867,3,Poor,2094,4,33296791
India,West Bengal,1508,5,Poor,47806,10,23482966
India,West Bengal,4902,1,Poor,3963,32,18727693
India,Delhi,3334,3,Medium,15762,4,143080040
India,Uttar Pradesh,1570,5,Medium,49348,4,25606986
India,Punjab,1016,5,Poor,24168,37,9049918
India,West Bengal,2149,3,Rich,9103,21,30479339
India,Karnataka,1738,5,Medium,16029,16,50969739
India,Kerala,1081,2,Medium,2244,26,10476585
India,Tamil Nadu,716,3,Medium,45938,17,12366123
India,Haryana,3046,2,Rich,25260,23,66814858
India,Haryana,531,3,Medium,5353,24,6166587
India,Uttar Pradesh,364,3,Medium,26525,34,2665873
India,Telangana,937,5,Rich,27836,30,30468739
India,Punjab,442,2,Medium,40420,9,5497327
India,West Bengal,592,4,Poor,49411,30,5931589
India,Kerala,571,1,Poor,27534,1,5256461
India,Gujarat,1182,3,Medium,26407,24,14480373
India,Rajasthan,1894,5,Medium,23369,10,26852390
India,West Bengal,889,5,Medium,6063,6,13347343
India,Punjab,3166,3,Poor,42504,28,23665758
India,Rajasthan,4692,5,Poor,37440,22,46725001
India,Tamil Nadu,459,1,Rich,48561,3,11335082
India,Telangana,2032,5,Poor,33209,27,41763223
India,Telangana,1770,4,Medium,47225,40,41746983
India,Kerala,4762,1,Medium,31268,13,46069403
India,Kerala,4611,5,Poor,31511,7,70061351
India,Delhi,690,1,Poor,44388,12,14390944
India,Haryana,4794,4,Medium,4572,2,95981507
India,West Bengal,3716,2,Medium,3311,11,36640043
India,Kerala,2909,2,Poor,40008,13,25984277
India,Gujarat,2212,4,Poor,28793,20,26321568
India,Kerala,1064,1,Rich,4497,8,14594935
India,Punjab,4933,2,Poor,46485,37,31656541
India,Karnataka,2920,2,Poor,8597,29,32826534
India,Maharashtra,3246,5,Medium,32608,18,243528316
India,Kerala,1563,1,Rich,38221,8,26766548
India,Punjab,3477,2,Medium,11340,32,22960040
India,Kerala,1761,3,Rich,33840,2,45974663
India,Telangana,4816,1,Rich,41868,32,94624012
India,Telangana,3898,5,Rich,48229,24,173584315
India,Delhi,2977,2,Poor,34585,18,80850129
India,Uttar Pradesh,1510,2,Rich,17983,10,16708967
India,Maharashtra,2187,5,Medium,35603,1,190845571
India,Uttar Pradesh,2044,4,Medium,10864,34,15296690
India,Delhi,4371,1,Medium,45055,23,140766216
India,Kerala,3272,5,Medium,19429,32,44521532
India,Uttar Pradesh,4445,4,Rich,29205,10,75364782
India,Uttar Pradesh,3611,2,Rich,25259,11,42236561
India,Karnataka,3758,2,Medium,37498,13,89339202
India,Punjab,3791,1,Rich,10260,9,40096456
India,Telangana,1622,3,Medium,6614,35,23190257
India,Uttar Pradesh,4101,1,Poor,41144,14,21061965
India,Tamil Nadu,2044,1,Medium,19637,13,20808050
India,Delhi,1161,4,Medium,35274,5,69849955
India,Telangana,3984,3,Medium,15760,10,75023729
India,Karnataka,1248,2,Poor,1567,40,13866922
India,Karnataka,3444,4,Rich,47857,8,216999885
India,Karnataka,3690,3,Medium,44632,20,100149330
India,Maharashtra,2669,3,Medium,17192,9,125129602
India,Uttar Pradesh,2403,4,Rich,13190,37,29985015
India,Haryana,2424,1,Medium,34207,6,32179170
India,Tamil Nadu,3923,1,Poor,4209,29,24241344
India,Tamil Nadu,3843,4,Poor,29947,31,42268468
India,Maharashtra,2629,4,Medium,18578,34,103017873
India,Haryana,3215,1,Rich,22676,23,49996262
India,Maharashtra,577,2,Medium,21301,11,22471815
India,Punjab,990,5,Medium,11040,17,15289973
India,Telangana,1239,3,Rich,6037,37,23397125
India,Karnataka,2856,1,Rich,17444,34,57985900
India,Gujarat,2030,2,Rich,5089,40,26981278
India,Uttar Pradesh,3264,1,Poor,18694,26,11846300
India,Telangana,1662,2,Poor,42471,35,18451144
India,Uttar Pradesh,2002,4,Medium,18038,11,21851841
India,Haryana,3567,2,Rich,24116,18,75447720
India,Kerala,2263,2,Rich,11466,24,34557728
India,Haryana,4215,4,Poor,18221,9,57827784
India,Rajasthan,539,3,Poor,45153,35,3864215
India,Karnataka,2326,3,Poor,49716,16,46846704
India,Rajasthan,2744,5,Medium,6899,6,39688483
India,Tamil Nadu,1721,3,Poor,16935,40,13650664
India,Tamil Nadu,4178,1,Poor,1552,23,23707907
India,Uttar Pradesh,1464,1,Poor,26579,34,4749312
India,Gujarat,2059,3,Poor,40791,9,25280534
India,Karnataka,1637,5,Rich,25154,21,76377925
India,Delhi,3640,5,Poor,36919,7,183553612
India,Telangana,3874,1,Medium,8838,11,50862929
India,Rajasthan,4363,3,Medium,39333,19,55832484
India,Tamil Nadu,4469,5,Medium,37476,33,85790413
India,Gujarat,1545,1,Poor,2199,12,8480551
India,Telangana,1290,2,Poor,30530,20,16210556
India,Rajasthan,2798,1,Rich,25691,37,24923829
India,Tamil Nadu,4699,3,Poor,47546,32,51457947
India,Kerala,463,5,Medium,18379,15,7956607
India,Gujarat,2177,3,Poor,32058,39,19202171
India,Karnataka,2103,4,Rich,44860,18,119586113
India,Punjab,4117,1,Rich,25690,31,41586147
India,Haryana,1257,5,Rich,9287,36,31300797
India,Kerala,848,1,Rich,7192,18,10873820
India,Gujarat,643,1,Rich,29038,10,10625022
India,Rajasthan,3585,3,Poor,3003,31,17720950
India,Haryana,3972,5,Poor,8458,23,52378381
India,Tamil Nadu,3951,5,Poor,29491,16,63276655
India,Maharashtra,1654,5,Medium,4754,17,84087115
India,Gujarat,635,4,Medium,9691,28,7997067
India,West Bengal,1435,1,Poor,44308,25,9536265
India,Karnataka,3506,1,Medium,2624,14,52104317
India,Kerala,2408,4,Rich,8899,37,42686374
India,Uttar Pradesh,722,4,Medium,31066,13,8861853
India,Delhi,987,3,Poor,47622,24,31352961
India,Karnataka,783,2,Rich,18404,36,21969725
India,Kerala,3646,1,Poor,12156,0,26785623
India,Gujarat,1802,4,Poor,28220,1,26736135
India,Tamil Nadu,884,5,Medium,31929,26,19999415
India,West Bengal,2504,5,Poor,8018,21,24626101
India,Karnataka,4629,4,Poor,35245,2,126819143
India,Delhi,570,5,Medium,12406,31,24868779
India,Maharashtra,3039,3,Medium,22540,40,101439988
India,Maharashtra,4944,5,Rich,31509,37,386596564
